name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
Timber Cove Drive,116,8949874,100,101,1,62.98,,,,residential,6,"LINESTRING (-121.9476581 37.2779978, -121.9470653 37.2778836, -121.9469808 37.2778399)",auto,1,0,,
Timber Cove Drive,117,8949874,101,100,1,62.98,,,,residential,6,"LINESTRING (-121.9469808 37.2778399, -121.9470653 37.2778836, -121.9476581 37.2779978)",auto,1,0,,
Timber Cove Drive,118,8949876,102,103,1,46.97,,,,residential,6,"LINESTRING (-121.9473201 37.2784268, -121.9468937 37.2783446, -121.9468025 37.2783468)",auto,1,0,,
Timber Cove Drive,119,8949876,103,102,1,46.97,,,,residential,6,"LINESTRING (-121.9468025 37.2783468, -121.9468937 37.2783446, -121.9473201 37.2784268)",auto,1,0,,
Waldo Road,120,8950065,104,105,1,61.63,,,,residential,6,"LINESTRING (-121.9558301 37.2762236, -121.9558986 37.2762693, -121.9560394 37.2762981, -121.9565000 37.2762934)",auto,1,0,,
Waldo Road,121,8950065,105,104,1,61.63,,,,residential,6,"LINESTRING (-121.9565000 37.2762934, -121.9560394 37.2762981, -121.9558986 37.2762693, -121.9558301 37.2762236)",auto,1,0,,
South 1st Street,122,8951507,106,107,1,31.36,,,,residential,6,"LINESTRING (-121.9448798 37.2860000, -121.9448796 37.2859212, -121.9448772 37.2857173)",auto,1,0,,
South 1st Street,123,8951507,107,106,1,31.36,,,,residential,6,"LINESTRING (-121.9448772 37.2857173, -121.9448796 37.2859212, -121.9448798 37.2860000)",auto,1,0,,
South 1st Street,124,8951507,107,49,1,101.42,,,,residential,6,"LINESTRING (-121.9448772 37.2857173, -121.9448744 37.2854523, -121.9449098 37.2853432, -121.9449909 37.2852246, -121.9452135 37.2849217, -121.9452452 37.2848785)",auto,1,0,,
South 1st Street,125,8951507,49,107,1,101.42,,,,residential,6,"LINESTRING (-121.9452452 37.2848785, -121.9452135 37.2849217, -121.9449909 37.2852246, -121.9449098 37.2853432, -121.9448744 37.2854523, -121.9448772 37.2857173)",auto,1,0,,
South 4th Street,126,8953687,108,47,1,124.46,,,,residential,6,"LINESTRING (-121.9484814 37.2860000, -121.9484736 37.2853102, -121.9484724 37.2849499, -121.9484722 37.2848782)",auto,1,0,,
South 4th Street,127,8953687,47,108,1,124.46,,,,residential,6,"LINESTRING (-121.9484722 37.2848782, -121.9484724 37.2849499, -121.9484736 37.2853102, -121.9484814 37.2860000)",auto,1,0,,
Camden Avenue,128,8954640,109,110,1,26.1,1,,,tertiary,5,"LINESTRING (-121.9501256 37.2770843, -121.9500230 37.2769994, -121.9499572 37.2769659, -121.9498999 37.2769357)",auto,1,0,,
Camden Avenue,129,8954640,110,109,1,26.1,2,,,tertiary,5,"LINESTRING (-121.9498999 37.2769357, -121.9499572 37.2769659, -121.9500230 37.2769994, -121.9501256 37.2770843)",auto,1,0,,
Camden Avenue,130,8954640,110,111,1,7.16,1,,,tertiary,5,"LINESTRING (-121.9498999 37.2769357, -121.9498875 37.2769280, -121.9498378 37.2768944)",auto,1,0,,
Camden Avenue,131,8954640,111,110,1,7.16,2,,,tertiary,5,"LINESTRING (-121.9498378 37.2768944, -121.9498875 37.2769280, -121.9498999 37.2769357)",auto,1,0,,
Erin Way,132,8957991,112,113,1,257.06,,,,residential,6,"LINESTRING (-121.9433825 37.2725171, -121.9433732 37.2702000)",auto,1,0,,
Erin Way,133,8957991,113,112,1,257.06,,,,residential,6,"LINESTRING (-121.9433732 37.2702000, -121.9433825 37.2725171)",auto,1,0,,
Campbell Technology Parkway,134,8958889,114,115,1,394.57,1,,,unclassified,15,"LINESTRING (-121.9434385 37.2789894, -121.9433498 37.2791234, -121.9425230 37.2796659, -121.9423796 37.2797583, -121.9422610 37.2798121, -121.9419963 37.2798706, -121.9417539 37.2798706, -121.9415789 37.2798425, -121.9413871 37.2797870, -121.9411819 37.2796899, -121.9410008 37.2795277, -121.9408734 37.2793228, -121.9408205 37.2791676, -121.9407668 37.2790101, -121.9406896 37.2787779, -121.9407028 37.2784039)",auto,1,0,,
Campbell Technology Parkway,135,8958889,115,114,1,394.57,1,,,unclassified,15,"LINESTRING (-121.9407028 37.2784039, -121.9406896 37.2787779, -121.9407668 37.2790101, -121.9408205 37.2791676, -121.9408734 37.2793228, -121.9410008 37.2795277, -121.9411819 37.2796899, -121.9413871 37.2797870, -121.9415789 37.2798425, -121.9417539 37.2798706, -121.9419963 37.2798706, -121.9422610 37.2798121, -121.9423796 37.2797583, -121.9425230 37.2796659, -121.9433498 37.2791234, -121.9434385 37.2789894)",auto,1,0,,
Lowell Way,136,8960132,116,46,1,124.36,,,,residential,6,"LINESTRING (-121.9493420 37.2860000, -121.9493393 37.2857945, -121.9493323 37.2852761, -121.9493278 37.2849448, -121.9493270 37.2848791)",auto,1,0,,
Lowell Way,137,8960132,46,116,1,124.36,,,,residential,6,"LINESTRING (-121.9493270 37.2848791, -121.9493278 37.2849448, -121.9493323 37.2852761, -121.9493393 37.2857945, -121.9493420 37.2860000)",auto,1,0,,
East McGlincy Lane,138,8962003,117,118,1,84.09,1,,,unclassified,15,"LINESTRING (-121.9404373 37.2779503, -121.9401855 37.2780833, -121.9396460 37.2783683)",auto,1,0,,
East McGlincy Lane,139,8962003,118,117,1,84.09,1,,,unclassified,15,"LINESTRING (-121.9396460 37.2783683, -121.9401855 37.2780833, -121.9404373 37.2779503)",auto,1,0,,
Industrial Street,140,8962893,64,119,1,106.69,,,,residential,6,"LINESTRING (-121.9478424 37.2829101, -121.9478405 37.2828352, -121.9478253 37.2822338, -121.9478312 37.2820298, -121.9478480 37.2819497)",auto,1,0,,
Industrial Street,141,8962893,119,64,1,106.69,,,,residential,6,"LINESTRING (-121.9478480 37.2819497, -121.9478312 37.2820298, -121.9478253 37.2822338, -121.9478405 37.2828352, -121.9478424 37.2829101)",auto,1,0,,
Friar Way,142,8963478,120,82,1,71.47,,,,residential,6,"LINESTRING (-121.9510702 37.2759884, -121.9511560 37.2760386, -121.9511695 37.2760460, -121.9513240 37.2761039, -121.9515500 37.2761519, -121.9518290 37.2761493)",auto,1,0,,
Friar Way,143,8963478,82,120,1,71.47,,,,residential,6,"LINESTRING (-121.9518290 37.2761493, -121.9515500 37.2761519, -121.9513240 37.2761039, -121.9511695 37.2760460, -121.9511560 37.2760386, -121.9510702 37.2759884)",auto,1,0,,
Friar Way,144,8963478,82,23,1,91.33,,,,residential,6,"LINESTRING (-121.9518290 37.2761493, -121.9522534 37.2761439, -121.9524814 37.2761284, -121.9525934 37.2760970, -121.9528107 37.2759855)",auto,1,0,,
Friar Way,145,8963478,23,82,1,91.33,,,,residential,6,"LINESTRING (-121.9528107 37.2759855, -121.9525934 37.2760970, -121.9524814 37.2761284, -121.9522534 37.2761439, -121.9518290 37.2761493)",auto,1,0,,
Friar Way,146,8963478,23,121,1,50.75,,,,residential,6,"LINESTRING (-121.9528107 37.2759855, -121.9531057 37.2758606, -121.9533350 37.2758078)",auto,1,0,,
Friar Way,147,8963478,121,23,1,50.75,,,,residential,6,"LINESTRING (-121.9533350 37.2758078, -121.9531057 37.2758606, -121.9528107 37.2759855)",auto,1,0,,
Friar Way,148,8963478,121,122,1,112.36,,,,residential,6,"LINESTRING (-121.9533350 37.2758078, -121.9539922 37.2758019, -121.9541645 37.2758601, -121.9542363 37.2759161, -121.9543013 37.2759999, -121.9543281 37.2761578)",auto,1,0,,
Friar Way,149,8963478,122,121,1,112.36,,,,residential,6,"LINESTRING (-121.9543281 37.2761578, -121.9543013 37.2759999, -121.9542363 37.2759161, -121.9541645 37.2758601, -121.9539922 37.2758019, -121.9533350 37.2758078)",auto,1,0,,
Everett Avenue,150,8963536,19,107,1,104.84,,,,residential,6,"LINESTRING (-121.9460599 37.2857171, -121.9454900 37.2857212, -121.9449900 37.2857180, -121.9448772 37.2857173)",auto,1,0,,
Everett Avenue,151,8963536,107,19,1,104.84,,,,residential,6,"LINESTRING (-121.9448772 37.2857173, -121.9449900 37.2857180, -121.9454900 37.2857212, -121.9460599 37.2857171)",auto,1,0,,
Kennedy Avenue,152,8965630,123,119,1,172.8,1,,,residential,6,"LINESTRING (-121.9497973 37.2819553, -121.9496530 37.2819544, -121.9492281 37.2819519, -121.9491045 37.2819511, -121.9486867 37.2819495, -121.9479785 37.2819509, -121.9478480 37.2819497)",auto,1,0,,
Kennedy Avenue,153,8965630,119,123,1,172.8,1,,,residential,6,"LINESTRING (-121.9478480 37.2819497, -121.9479785 37.2819509, -121.9486867 37.2819495, -121.9491045 37.2819511, -121.9492281 37.2819519, -121.9496530 37.2819544, -121.9497973 37.2819553)",auto,1,0,,
Kennedy Avenue,154,8965630,119,124,1,172.46,1,,,residential,6,"LINESTRING (-121.9478480 37.2819497, -121.9473194 37.2819528, -121.9470410 37.2819563, -121.9467651 37.2819598, -121.9464727 37.2819635, -121.9462610 37.2819661, -121.9461520 37.2819675, -121.9460900 37.2819681, -121.9460330 37.2819723, -121.9459087 37.2820028)",auto,1,0,,
Kennedy Avenue,155,8965630,124,119,1,172.46,1,,,residential,6,"LINESTRING (-121.9459087 37.2820028, -121.9460330 37.2819723, -121.9460900 37.2819681, -121.9461520 37.2819675, -121.9462610 37.2819661, -121.9464727 37.2819635, -121.9467651 37.2819598, -121.9470410 37.2819563, -121.9473194 37.2819528, -121.9478480 37.2819497)",auto,1,0,,
Robin Lane,156,8966003,125,126,1,324.14,,,,residential,6,"LINESTRING (-121.9554353 37.2748576, -121.9557185 37.2747893, -121.9559074 37.2746937, -121.9559790 37.2746118, -121.9560447 37.2745366, -121.9560790 37.2743317, -121.9560943 37.2723261, -121.9560944 37.2723095, -121.9560935 37.2722234)",auto,1,0,,
Robin Lane,157,8966003,126,125,1,324.14,,,,residential,6,"LINESTRING (-121.9560935 37.2722234, -121.9560944 37.2723095, -121.9560943 37.2723261, -121.9560790 37.2743317, -121.9560447 37.2745366, -121.9559790 37.2746118, -121.9559074 37.2746937, -121.9557185 37.2747893, -121.9554353 37.2748576)",auto,1,0,,
Salice Way,158,8966182,127,128,1,123.72,,,,residential,6,"LINESTRING (-121.9520574 37.2860000, -121.9520573 37.2859872, -121.9520591 37.2849926, -121.9520592 37.2849803, -121.9520590 37.2848848)",auto,1,0,,
Salice Way,159,8966182,128,127,1,123.72,,,,residential,6,"LINESTRING (-121.9520590 37.2848848, -121.9520592 37.2849803, -121.9520591 37.2849926, -121.9520573 37.2859872, -121.9520574 37.2860000)",auto,1,0,,
Cambrian Drive,160,8966220,43,76,1,88.21,,,,residential,6,"LINESTRING (-121.9405350 37.2751701, -121.9404389 37.2751728, -121.9401545 37.2751821, -121.9395587 37.2753013)",auto,1,0,,
Cambrian Drive,161,8966220,76,43,1,88.21,,,,residential,6,"LINESTRING (-121.9395587 37.2753013, -121.9401545 37.2751821, -121.9404389 37.2751728, -121.9405350 37.2751701)",auto,1,0,,
California Street,162,8966923,129,89,1,102.71,,,,residential,6,"LINESTRING (-121.9542880 37.2835687, -121.9542856 37.2834928, -121.9542854 37.2834835, -121.9542622 37.2826431)",auto,1,0,,
California Street,163,8966923,89,129,1,102.71,,,,residential,6,"LINESTRING (-121.9542622 37.2826431, -121.9542854 37.2834835, -121.9542856 37.2834928, -121.9542880 37.2835687)",auto,1,0,,
California Street,164,8966923,89,53,1,106.38,,,,residential,6,"LINESTRING (-121.9542622 37.2826431, -121.9542461 37.2816843)",auto,1,0,,
California Street,165,8966923,53,89,1,106.38,,,,residential,6,"LINESTRING (-121.9542461 37.2816843, -121.9542622 37.2826431)",auto,1,0,,
California Street,166,8966923,53,70,1,110.51,,,,residential,6,"LINESTRING (-121.9542461 37.2816843, -121.9542556 37.2807461, -121.9542538 37.2806882)",auto,1,0,,
California Street,167,8966923,70,53,1,110.51,,,,residential,6,"LINESTRING (-121.9542538 37.2806882, -121.9542556 37.2807461, -121.9542461 37.2816843)",auto,1,0,,
Curtner Avenue,168,8967252,130,131,1,31.73,1,48,,secondary,4,"LINESTRING (-121.9454680 37.2725279, -121.9456175 37.2725292, -121.9457244 37.2725256, -121.9458256 37.2725204)",auto,1,0,,
Curtner Avenue,169,8967252,131,130,1,31.73,1,48,,secondary,4,"LINESTRING (-121.9458256 37.2725204, -121.9457244 37.2725256, -121.9456175 37.2725292, -121.9454680 37.2725279)",auto,1,0,,
Wilton Drive,170,8968146,86,132,1,190.57,,,,residential,6,"LINESTRING (-121.9516585 37.2798690, -121.9524456 37.2798565, -121.9538080 37.2798436)",auto,1,0,,
Wilton Drive,171,8968146,132,86,1,190.57,,,,residential,6,"LINESTRING (-121.9538080 37.2798436, -121.9524456 37.2798565, -121.9516585 37.2798690)",auto,1,0,,
Parkdale Drive,172,8968423,133,134,1,51.28,,,,residential,6,"LINESTRING (-121.9396275 37.2765866, -121.9396189 37.2764657, -121.9395136 37.2761351)",auto,1,0,,
Parkdale Drive,173,8968423,134,133,1,51.28,,,,residential,6,"LINESTRING (-121.9395136 37.2761351, -121.9396189 37.2764657, -121.9396275 37.2765866)",auto,1,0,,
Cherry Lane,174,8968650,135,129,1,396.37,,,,residential,6,"LINESTRING (-121.9498166 37.2835856, -121.9499660 37.2835844, -121.9542880 37.2835687)",auto,1,0,,
Cherry Lane,175,8968650,129,135,1,396.37,,,,residential,6,"LINESTRING (-121.9542880 37.2835687, -121.9499660 37.2835844, -121.9498166 37.2835856)",auto,1,0,,
Cherry Lane,176,8968650,129,136,1,53.0,,,,residential,6,"LINESTRING (-121.9542880 37.2835687, -121.9548859 37.2835678)",auto,1,0,,
Cherry Lane,177,8968650,136,129,1,53.0,,,,residential,6,"LINESTRING (-121.9548859 37.2835678, -121.9542880 37.2835687)",auto,1,0,,
Central Park Drive,178,8968917,137,138,1,31.68,,,,residential,6,"LINESTRING (-121.9383000 37.2763874, -121.9386459 37.2763155)",auto,1,0,,
Central Park Drive,179,8968917,138,137,1,31.68,,,,residential,6,"LINESTRING (-121.9386459 37.2763155, -121.9383000 37.2763874)",auto,1,0,,
Central Park Drive,180,8968917,138,58,1,16.33,,,,residential,6,"LINESTRING (-121.9386459 37.2763155, -121.9388229 37.2762749)",auto,1,0,,
Central Park Drive,181,8968917,58,138,1,16.33,,,,residential,6,"LINESTRING (-121.9388229 37.2762749, -121.9386459 37.2763155)",auto,1,0,,
Central Park Drive,182,8968917,58,134,1,63.17,,,,residential,6,"LINESTRING (-121.9388229 37.2762749, -121.9395136 37.2761351)",auto,1,0,,
Central Park Drive,183,8968917,134,58,1,63.17,,,,residential,6,"LINESTRING (-121.9395136 37.2761351, -121.9388229 37.2762749)",auto,1,0,,
Central Park Drive,184,8968917,134,42,1,92.21,,,,residential,6,"LINESTRING (-121.9395136 37.2761351, -121.9398354 37.2760807, -121.9400902 37.2761394, -121.9405342 37.2761730)",auto,1,0,,
Central Park Drive,185,8968917,42,134,1,92.21,,,,residential,6,"LINESTRING (-121.9405342 37.2761730, -121.9400902 37.2761394, -121.9398354 37.2760807, -121.9395136 37.2761351)",auto,1,0,,
Central Park Drive,186,8968917,42,12,1,134.57,,,,residential,6,"LINESTRING (-121.9405342 37.2761730, -121.9407407 37.2761533, -121.9412717 37.2760476, -121.9415453 37.2759100, -121.9418048 37.2756266)",auto,1,0,,
Central Park Drive,187,8968917,12,42,1,134.57,,,,residential,6,"LINESTRING (-121.9418048 37.2756266, -121.9415453 37.2759100, -121.9412717 37.2760476, -121.9407407 37.2761533, -121.9405342 37.2761730)",auto,1,0,,
Central Park Drive,188,8968917,12,139,1,129.87,,,,residential,6,"LINESTRING (-121.9418048 37.2756266, -121.9418879 37.2755366, -121.9419631 37.2754764, -121.9420708 37.2754167, -121.9421674 37.2753441, -121.9426444 37.2747817, -121.9426321 37.2746987)",auto,1,0,,
Central Park Drive,189,8968917,139,12,1,129.87,,,,residential,6,"LINESTRING (-121.9426321 37.2746987, -121.9426444 37.2747817, -121.9421674 37.2753441, -121.9420708 37.2754167, -121.9419631 37.2754764, -121.9418879 37.2755366, -121.9418048 37.2756266)",auto,1,0,,
Old Orchard Road,190,8969008,104,125,1,155.89,,,,residential,6,"LINESTRING (-121.9558301 37.2762236, -121.9557700 37.2761280, -121.9554353 37.2748576)",auto,1,0,,
Old Orchard Road,191,8969008,125,104,1,155.89,,,,residential,6,"LINESTRING (-121.9554353 37.2748576, -121.9557700 37.2761280, -121.9558301 37.2762236)",auto,1,0,,
Old Orchard Road,192,8969008,125,140,1,297.79,,,,residential,6,"LINESTRING (-121.9554353 37.2748576, -121.9548583 37.2729096, -121.9547399 37.2723127, -121.9547362 37.2722940, -121.9547249 37.2722355)",auto,1,0,,
Old Orchard Road,193,8969008,140,125,1,297.79,,,,residential,6,"LINESTRING (-121.9547249 37.2722355, -121.9547362 37.2722940, -121.9547399 37.2723127, -121.9548583 37.2729096, -121.9554353 37.2748576)",auto,1,0,,
Angela Court,194,8969365,39,141,1,41.75,,,,residential,6,"LINESTRING (-121.9395741 37.2715498, -121.9400449 37.2715406)",auto,1,0,,
Angela Court,195,8969365,141,39,1,41.75,,,,residential,6,"LINESTRING (-121.9400449 37.2715406, -121.9395741 37.2715498)",auto,1,0,,
La Paz,196,8969397,34,142,1,251.89,,,,residential,6,"LINESTRING (-121.9400954 37.2824130, -121.9403645 37.2802274, -121.9403655 37.2801859, -121.9403472 37.2801565)",auto,1,0,,
La Paz,197,8969397,142,34,1,251.89,,,,residential,6,"LINESTRING (-121.9403472 37.2801565, -121.9403655 37.2801859, -121.9403645 37.2802274, -121.9400954 37.2824130)",auto,1,0,,
Palomar Real,198,8969761,33,143,1,253.94,,,,residential,6,"LINESTRING (-121.9394133 37.2824156, -121.9396650 37.2801354)",auto,1,0,,
Palomar Real,199,8969761,143,33,1,253.94,,,,residential,6,"LINESTRING (-121.9396650 37.2801354, -121.9394133 37.2824156)",auto,1,0,,
West Sunnyoaks Avenue,200,8969814,144,145,1,12.15,,,,tertiary,5,"LINESTRING (-121.9539478 37.2721537, -121.9540686 37.2722055)",auto,1,0,,
West Sunnyoaks Avenue,201,8969814,145,144,1,12.15,,,,tertiary,5,"LINESTRING (-121.9540686 37.2722055, -121.9539478 37.2721537)",auto,1,0,,
San Tomas Expressway,202,23802842,146,6,1,245.61,3,72,,trunk,2,"LINESTRING (-121.9554782 37.2773915, -121.9550960 37.2759903, -121.9550512 37.2758543, -121.9549997 37.2757045, -121.9549438 37.2755673, -121.9548878 37.2754471, -121.9547812 37.2752537)",auto,0,0,,
,203,23893366,147,148,1,69.75,1,,,motorway,1,"LINESTRING (-121.9481443 37.2715077, -121.9481625 37.2714003, -121.9481074 37.2713207, -121.9480730 37.2712475, -121.9480444 37.2711726, -121.9480158 37.2710373, -121.9480116 37.2709616, -121.9479725 37.2709105)",auto,0,1,,
San Tomas Expressway,204,26175622,149,150,1,45.19,4,72,,trunk,2,"LINESTRING (-121.9483754 37.2718854, -121.9487416 37.2721688)",auto,0,0,,
San Tomas Expressway,205,26175637,151,152,1,145.31,3,72,,trunk,2,"LINESTRING (-121.9495342 37.2727617, -121.9496673 37.2728497, -121.9498387 37.2729482, -121.9500108 37.2730340, -121.9501718 37.2731031, -121.9503551 37.2731744, -121.9506030 37.2732485, -121.9508519 37.2733072, -121.9509869 37.2733410)",auto,0,0,,
San Tomas Expressway,206,26175639,153,154,1,13.54,4,72,,trunk,2,"LINESTRING (-121.9480669 37.2714391, -121.9479649 37.2713483)",auto,0,0,,
San Tomas Expressway,207,26175639,154,155,1,16.28,4,72,,trunk,2,"LINESTRING (-121.9479649 37.2713483, -121.9479480 37.2713331, -121.9478430 37.2712386)",auto,0,0,,
San Tomas Expressway,208,26175640,156,157,1,45.23,5,72,,trunk,2,"LINESTRING (-121.9488271 37.2720570, -121.9484578 37.2717757)",auto,0,0,,
San Tomas Expressway,209,26378726,158,159,1,270.43,3,72,,trunk,2,"LINESTRING (-121.9535634 37.2742165, -121.9537189 37.2743162, -121.9538324 37.2744028, -121.9539567 37.2745076, -121.9541654 37.2746986, -121.9543125 37.2748594, -121.9544126 37.2749797, -121.9545510 37.2751686, -121.9546644 37.2753500, -121.9547645 37.2755357, -121.9548698 37.2757852, -121.9549459 37.2760116, -121.9550240 37.2762945)",auto,0,0,,
Regas Drive,210,28178906,160,161,1,45.79,,,,residential,6,"LINESTRING (-121.9383000 37.2776234, -121.9386392 37.2775544, -121.9387813 37.2774851)",auto,1,0,,
Regas Drive,211,28178906,161,160,1,45.79,,,,residential,6,"LINESTRING (-121.9387813 37.2774851, -121.9386392 37.2775544, -121.9383000 37.2776234)",auto,1,0,,
Highland Park Lane,212,28178932,139,44,1,185.61,,,,residential,6,"LINESTRING (-121.9426321 37.2746987, -121.9425521 37.2746464, -121.9424358 37.2746358, -121.9407497 37.2746447, -121.9405634 37.2746580)",auto,1,0,,
Highland Park Lane,213,28178932,44,139,1,185.61,,,,residential,6,"LINESTRING (-121.9405634 37.2746580, -121.9407497 37.2746447, -121.9424358 37.2746358, -121.9425521 37.2746464, -121.9426321 37.2746987)",auto,1,0,,
,214,28432568,162,163,1,726.31,4,104,,motorway,1,"LINESTRING (-121.9423735 37.2820126, -121.9432021 37.2813755, -121.9434350 37.2811759, -121.9437189 37.2809251, -121.9439696 37.2806845, -121.9441778 37.2804678, -121.9443811 37.2802390, -121.9445982 37.2799816, -121.9448139 37.2796980, -121.9449847 37.2794601, -121.9451393 37.2792157, -121.9453235 37.2789062, -121.9454752 37.2786277, -121.9456322 37.2782915, -121.9457960 37.2778860, -121.9459005 37.2775851, -121.9459972 37.2772671, -121.9462082 37.2763944)",auto,0,0,,
Winchester Boulevard,215,28664778,120,5,1,93.98,2,56,,primary,3,"LINESTRING (-121.9510702 37.2759884, -121.9511953 37.2758411, -121.9512099 37.2758245, -121.9516898 37.2753011)",auto,0,0,,
Winchester Boulevard,216,28664778,5,164,1,38.53,2,56,,primary,3,"LINESTRING (-121.9516898 37.2753011, -121.9519244 37.2750087)",auto,0,0,,
Winchester Boulevard,217,28664778,164,165,1,43.22,2,56,,primary,3,"LINESTRING (-121.9519244 37.2750087, -121.9521831 37.2746785)",auto,0,0,,
Winchester Boulevard,218,28664798,166,167,1,74.81,2,56,,primary,3,"LINESTRING (-121.9546027 37.2712558, -121.9544335 37.2713953, -121.9541481 37.2718177)",auto,0,0,,
,219,28664810,168,169,1,213.37,1,,,trunk,2,"LINESTRING (-121.9525640 37.2748585, -121.9531694 37.2751445, -121.9532346 37.2751652, -121.9532974 37.2751796, -121.9533765 37.2751881, -121.9534679 37.2751882, -121.9537440 37.2751701, -121.9538685 37.2751679, -121.9539954 37.2751791, -121.9541035 37.2752030, -121.9542165 37.2752401, -121.9543538 37.2753084, -121.9544654 37.2753835, -121.9545315 37.2754396, -121.9545818 37.2754958, -121.9546543 37.2755940)",auto,0,1,,
Winchester Boulevard,220,28664824,170,171,1,255.06,2,56,,primary,3,"LINESTRING (-121.9538406 37.2723203, -121.9532535 37.2730857, -121.9529132 37.2735243, -121.9526002 37.2739283, -121.9523294 37.2742767)",auto,0,0,,
,221,28665116,172,173,1,100.55,1,,,trunk,2,"LINESTRING (-121.9500894 37.2735701, -121.9500893 37.2734747, -121.9501143 37.2734054, -121.9501407 37.2733744, -121.9501961 37.2733424, -121.9502689 37.2733253, -121.9503699 37.2733221, -121.9504987 37.2733392, -121.9508057 37.2733808, -121.9509897 37.2733419)",auto,0,1,,
,222,28665169,151,174,1,100.83,1,,,trunk,2,"LINESTRING (-121.9495342 37.2727617, -121.9495604 37.2728977, -121.9496994 37.2730222, -121.9499145 37.2732516, -121.9499615 37.2734235, -121.9499537 37.2735652)",auto,0,1,,
East Sunnyoaks Avenue,223,28665600,175,176,1,28.59,,,,tertiary,5,"LINESTRING (-121.9505505 37.2723463, -121.9502430 37.2724238)",auto,0,0,,
East Sunnyoaks Avenue,224,28665600,176,177,1,28.01,,,,tertiary,5,"LINESTRING (-121.9502430 37.2724238, -121.9499534 37.2725248)",auto,0,0,,
East Sunnyoaks Avenue,225,28665600,177,178,1,49.17,,,,tertiary,5,"LINESTRING (-121.9499534 37.2725248, -121.9499413 37.2725491, -121.9499432 37.2725841, -121.9499528 37.2726144, -121.9499765 37.2726447, -121.9500178 37.2726752, -121.9500569 37.2726864, -121.9501030 37.2726855, -121.9501554 37.2726738, -121.9502118 37.2726418, -121.9503096 37.2725773)",auto,0,0,,
East Sunnyoaks Avenue,226,28665600,178,175,1,33.36,,,,tertiary,5,"LINESTRING (-121.9503096 37.2725773, -121.9503611 37.2725303, -121.9505505 37.2723463)",auto,0,0,,
San Tomas Expressway,227,28665621,179,180,1,93.19,3,72,,trunk,2,"LINESTRING (-121.9521105 37.2735967, -121.9523697 37.2736635, -121.9525564 37.2737208, -121.9527422 37.2737859, -121.9529186 37.2738607, -121.9530701 37.2739326)",auto,0,0,,
San Tomas Expressway,228,28665630,181,182,1,137.88,5,72,,trunk,2,"LINESTRING (-121.9506018 37.2731102, -121.9504745 37.2730694, -121.9503198 37.2730135, -121.9502071 37.2729719, -121.9500818 37.2729196, -121.9499250 37.2728428, -121.9497928 37.2727621, -121.9496444 37.2726644, -121.9493156 37.2724305)",auto,0,0,,
San Tomas Expressway,229,28665631,183,184,1,65.02,3,72,,trunk,2,"LINESTRING (-121.9528735 37.2737008, -121.9527821 37.2736640, -121.9526579 37.2736210, -121.9525431 37.2735834, -121.9524034 37.2735436, -121.9521908 37.2734891)",auto,0,0,,
,230,28665643,185,186,1,162.16,1,,,trunk,2,"LINESTRING (-121.9519828 37.2737496, -121.9520294 37.2737869, -121.9520653 37.2738241, -121.9521010 37.2738694, -121.9521421 37.2739296, -121.9521674 37.2739858, -121.9521841 37.2740437, -121.9521927 37.2741017, -121.9521950 37.2741682, -121.9521824 37.2742380, -121.9521517 37.2743214, -121.9521062 37.2743983, -121.9520492 37.2744713, -121.9516120 37.2750398)",auto,0,1,,
,231,28665650,186,187,1,140.04,1,,,trunk,2,"LINESTRING (-121.9516120 37.2750398, -121.9511005 37.2756875, -121.9508323 37.2760239, -121.9508425 37.2761211)",auto,0,1,,
,232,28665657,188,165,1,12.78,1,,,trunk,2,"LINESTRING (-121.9520611 37.2746171, -121.9521831 37.2746785)",auto,0,1,,
,233,28665690,189,190,1,143.98,1,,,trunk,2,"LINESTRING (-121.9534164 37.2727022, -121.9530506 37.2731849, -121.9529883 37.2732520, -121.9529113 37.2733096, -121.9528256 37.2733581, -121.9527492 37.2733899, -121.9526661 37.2734163, -121.9526018 37.2734279, -121.9525201 37.2734353, -121.9524478 37.2734336, -121.9523850 37.2734255, -121.9522958 37.2734095, -121.9522455 37.2733999)",auto,0,1,,
,234,28665760,191,192,1,146.4,1,,,motorway,1,"LINESTRING (-121.9470569 37.2710747, -121.9469385 37.2718200, -121.9468555 37.2722159, -121.9469054 37.2723780)",auto,0,1,,
,235,28665761,193,191,1,69.35,,,,motorway,1,"LINESTRING (-121.9471944 37.2704593, -121.9470569 37.2710747)",auto,0,1,,
,236,28665763,194,192,1,135.07,3,104,,motorway,1,"LINESTRING (-121.9471995 37.2711842, -121.9469630 37.2722217, -121.9469054 37.2723780)",auto,0,0,,
,237,28665765,195,194,1,69.28,3,104,,motorway,1,"LINESTRING (-121.9473389 37.2705697, -121.9471995 37.2711842)",auto,0,0,,
,238,28665770,196,197,1,57.72,3,104,,motorway,1,"LINESTRING (-121.9475256 37.2707124, -121.9476388 37.2702000)",auto,0,0,,
,239,28665771,3,196,1,69.76,3,104,,motorway,1,"LINESTRING (-121.9473920 37.2713321, -121.9475256 37.2707124)",auto,0,0,,
Dresser Court,240,32741972,198,199,1,57.09,,,,residential,6,"LINESTRING (-121.9403756 37.2730434, -121.9403750 37.2725288)",auto,1,0,,
