name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,518,4020471399,,,,,,,-118.247907,34.058502,,,
,519,71987159,traffic_signals,,signal,,,,-118.247454,34.058972,,,
,520,,,,,,,,-118.2493044,34.055,,,boundary node created by osm2gmns
,521,4073904089,,,,,,,-118.2472901,34.0573946,,,
,522,,,,,,,,-118.245962,34.055,,,boundary node created by osm2gmns
,523,4020471397,,,,,,,-118.2526462,34.0581945,,,
,524,4073904091,,,,,,,-118.2536084,34.0588035,,,
,525,4020471396,,,,,,,-118.2547844,34.057631,,,
,526,4020471392,,,,,,,-118.2536214,34.0568585,,,
,527,4008449969,,,,,,,-118.2511583,34.0572361,,,
,528,4020471393,,,,,,,-118.2509626,34.0571115,,,
,529,2612976921,,,,,,,-118.2507022,34.0569419,,,
,530,4073891615,,,,,,,-118.2480215,34.0594583,,,
,531,1614923016,,,,,,,-118.2553459,34.0573617,,,
,532,279070971,,,,,,,-118.2355884,34.0614716,,,
,533,4073891612,,,,,,,-118.2459971,34.0577645,,,
,534,4073891611,,,,,,,-118.2456415,34.0574624,,,
,535,4073891614,,,,,,,-118.2470339,34.0586232,,,
,536,,,,,,,,-118.2546487,34.055,,,boundary node created by osm2gmns
,537,1738809276,,,,,,,-118.2523347,34.0574045,,,
,538,268642979,,,,,,,-118.2473998,34.0573012,,,
,539,4073934217,,,,,,,-118.2429225,34.0600288,,,
,540,4073934215,,,,,,,-118.240883,34.0589065,,,
,541,4073934218,,,,,,,-118.2442752,34.0609437,,,
,542,319435811,crossing,,,,,,-118.2396776,34.0583215,,,
,543,4073985003,,,,,,,-118.2363862,34.0612572,,,
,544,4073984994,,,,,,,-118.237326,34.056916,,,
,545,268372666,traffic_signals,,signal,,,,-118.2375373,34.0560102,,,
,546,4073985000,,,,,,,-118.2368134,34.0593534,,,
,547,1738812375,,,,,,,-118.2368387,34.0592515,,,
,548,4073984998,,,,,,,-118.2369759,34.0586028,,,
,549,8869134197,traffic_signals,,signal,,,,-118.2374069,34.0565644,,,
,550,10647905672,traffic_signals,,signal,,,,-118.2370509,34.0582311,,,
,551,4073984992,,,,,,,-118.2376833,34.0553046,,,
,552,4073984990,,,,,,,-118.2377299,34.0550733,,,
,553,,,,,,,,-118.2377437,34.055,,,boundary node created by osm2gmns
,554,4073984991,,,,,,,-118.2407567,34.0550934,,,
,555,10294717039,,,,,,,-118.2444227,34.060122,,,
,556,4073984996,,,,,,,-118.2382405,34.0578385,,,
,557,1614923003,,,,,,,-118.240651,34.0570557,,,
,558,4073984993,,,,,,,-118.2408158,34.0568856,,,
,559,4073984997,,,,,,,-118.2399411,34.0577952,,,
,560,319435742,,,,,,,-118.2400782,34.0576469,,,
,561,8881505724,traffic_signals,,signal,,,,-118.2403605,34.0573425,,,
,562,1969145656,traffic_signals,,signal,,,,-118.241176,34.0564893,,,
,563,,,,,,,,-118.2425364,34.055,,,boundary node created by osm2gmns
,564,,,,,,,,-118.2394095,34.055,,,boundary node created by osm2gmns
,565,268539836,traffic_signals,,signal,,,,-118.2376904,34.0561926,,,
,566,4073998999,,,,,,,-118.2440815,34.0561347,,,
,567,,,,,,,,-118.2427666,34.055,,,boundary node created by osm2gmns
,568,338940764,,,,,,,-118.2419477,34.0574357,,,
,569,319435821,,,,,,,-118.2409704,34.0579398,,,
,570,4074012291,,,,,,,-118.2357144,34.0614457,,,
,571,4074022324,,,,,,,-118.2428494,34.0569437,,,
,572,4074022325,,,,,,,-118.2430559,34.0570748,,,
,573,,,,,,,,-118.2408314,34.055,,,boundary node created by osm2gmns
,574,,,,,,,,-118.2567526,34.055,,,boundary node created by osm2gmns
,575,,,,,,,,-118.2462246,34.0662,,,boundary node created by osm2gmns
,576,27463259,,,,,,,-118.2395896,34.0555325,,,
,577,,,,,,,,-118.2541519,34.0662,,,boundary node created by osm2gmns
,578,,,,,,,,-118.2573882,34.055,,,boundary node created by osm2gmns
,579,9733673742,,,,,,,-118.2570621,34.0561231,,,
,580,8881505857,traffic_signals,,signal,,,,-118.2423382,34.0570604,,,
