name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
Perimeter Road,86,8943936,87,50,1,147.52,,,,residential,6,"LINESTRING (-122.0581300 37.4061776, -122.0565153 37.4058474)",auto,1,0,,
Perimeter Road,87,8943936,87,88,1,65.17,,,,residential,6,"LINESTRING (-122.0581300 37.4061776, -122.0583893 37.4062370, -122.0588378 37.4063397)",auto,1,0,,
Perimeter Road,88,8943936,88,87,1,65.17,,,,residential,6,"LINESTRING (-122.0588378 37.4063397, -122.0583893 37.4062370, -122.0581300 37.4061776)",auto,1,0,,
Pioneer Way,89,8944796,89,90,1,11.29,1,,,tertiary,5,"LINESTRING (-122.0657496 37.3901829, -122.0658017 37.3900900)",auto,1,0,,
Pioneer Way,90,8944796,90,89,1,11.29,1,,,tertiary,5,"LINESTRING (-122.0658017 37.3900900, -122.0657496 37.3901829)",auto,1,0,,
Pioneer Way,91,8944796,90,91,1,72.65,1,,,tertiary,5,"LINESTRING (-122.0658017 37.3900900, -122.0658424 37.3900225, -122.0660260 37.3897185, -122.0661322 37.3895427, -122.0661579 37.3895000)",auto,1,0,,
Pioneer Way,92,8944796,91,90,1,72.65,1,,,tertiary,5,"LINESTRING (-122.0661579 37.3895000, -122.0661322 37.3895427, -122.0660260 37.3897185, -122.0658424 37.3900225, -122.0658017 37.3900900)",auto,1,0,,
Pacific Drive,93,8944881,92,93,1,272.72,1,,,residential,6,"LINESTRING (-122.0610448 37.3932659, -122.0609092 37.3932327, -122.0608796 37.3932256, -122.0607226 37.3931870, -122.0606321 37.3931620, -122.0605529 37.3931374, -122.0604584 37.3931071, -122.0603767 37.3930852, -122.0600396 37.3930085, -122.0599392 37.3929854, -122.0598831 37.3929717, -122.0595795 37.3929019, -122.0594073 37.3928606, -122.0591187 37.3927926, -122.0590342 37.3927736, -122.0589765 37.3927576, -122.0589441 37.3927452, -122.0589007 37.3927273, -122.0588518 37.3927118, -122.0587989 37.3926985, -122.0586061 37.3926535, -122.0584990 37.3926287, -122.0584495 37.3926079, -122.0584036 37.3925814, -122.0583659 37.3925505, -122.0583262 37.3925125, -122.0583018 37.3924877, -122.0582490 37.3924341, -122.0582147 37.3923977)",auto,1,0,,
Pacific Drive,94,8944881,93,92,1,272.72,1,,,residential,6,"LINESTRING (-122.0582147 37.3923977, -122.0582490 37.3924341, -122.0583018 37.3924877, -122.0583262 37.3925125, -122.0583659 37.3925505, -122.0584036 37.3925814, -122.0584495 37.3926079, -122.0584990 37.3926287, -122.0586061 37.3926535, -122.0587989 37.3926985, -122.0588518 37.3927118, -122.0589007 37.3927273, -122.0589441 37.3927452, -122.0589765 37.3927576, -122.0590342 37.3927736, -122.0591187 37.3927926, -122.0594073 37.3928606, -122.0595795 37.3929019, -122.0598831 37.3929717, -122.0599392 37.3929854, -122.0600396 37.3930085, -122.0603767 37.3930852, -122.0604584 37.3931071, -122.0605529 37.3931374, -122.0606321 37.3931620, -122.0607226 37.3931870, -122.0608796 37.3932256, -122.0609092 37.3932327, -122.0610448 37.3932659)",auto,1,0,,
Lynwood Avenue,95,8946139,94,59,1,124.42,,40,,residential,6,"LINESTRING (-122.0656272 37.4023141, -122.0656511 37.4026708, -122.0656640 37.4028613, -122.0656764 37.4030144, -122.0657025 37.4034340)",auto,1,0,,
Lynwood Avenue,96,8946139,59,94,1,124.42,,40,,residential,6,"LINESTRING (-122.0657025 37.4034340, -122.0656764 37.4030144, -122.0656640 37.4028613, -122.0656511 37.4026708, -122.0656272 37.4023141)",auto,1,0,,
Estrada Drive,97,8946473,95,96,1,161.97,,,,residential,6,"LINESTRING (-122.0622742 37.3898200, -122.0622859 37.3898925, -122.0618228 37.3911665, -122.0617705 37.3912101)",auto,1,0,,
