name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,96,65614868,,,,,,,-121.8800259,37.3258304,,,
,97,,,,,,,,-121.88,37.3258423,,,boundary node created by osm2gmns
,98,65395447,turning_circle,,,,,,-121.8928166,37.3221343,,,
,99,65668966,,,,,,,-121.892866,37.321541,,,
,100,,,,,,,,-121.8929153,37.3206,,,boundary node created by osm2gmns
,101,65672351,,,,,,,-121.895189,37.3216306,,,
,102,,,,,,,,-121.8952495,37.3206,,,boundary node created by osm2gmns
,103,65495042,,,,,,,-121.8963847,37.324989,,,
,104,1934345854,,,,,,,-121.8955805,37.3241149,,,
,105,65512092,traffic_signals,,signal,,,,-121.8864708,37.3246222,,,
,106,313257500,,,,,,,-121.8869869,37.3243736,,,
,107,65578433,,,,,,,-121.8809579,37.3233686,,,
,108,65531542,stop,,,,,,-121.8825415,37.3223445,,,
,109,65512095,,,,,,,-121.8840837,37.3214178,,,
,110,3208509414,,,,,,,-121.8891098,37.3312121,,,
,111,282554960,,,,,,,-121.88872,37.3316026,,,
,112,33102471,,,,,,,-121.8931966,37.3250154,,,
,113,246451162,,,,,,,-121.8929213,37.3246076,,,
,114,246437982,,,,,,,-121.8941605,37.3264671,,,
,115,246438161,,,,,,,-121.894856,37.3275235,,,
,116,246557196,,,,,,,-121.8972201,37.3233609,,,
,117,,,,,,,,-121.8975,37.3232919,,,boundary node created by osm2gmns
,118,8847762684,,,,,,,-121.8862223,37.3249204,,,
,119,311465420,,,,,,,-121.8832691,37.3259824,,,
,120,305551936,motorway_junction,,,,,,-121.886738,37.3250773,,,
,121,1298973528,,,,,,,-121.888166,37.3249679,,,
,122,246557198,,,,,,,-121.8947606,37.3232627,,,
,123,246574388,,,,,,,-121.8899104,37.3242061,,,
,124,8948350639,,,,,,,-121.8965135,37.3231146,,,
,125,,,,,,,,-121.8975,37.3227844,,,boundary node created by osm2gmns
