name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,140,65677583,,,,,,,-121.9547249,37.2722355,,,
,141,65679336,turning_circle,,,,,,-121.9400449,37.2715406,,,
,142,65418552,,,,,,,-121.9403472,37.2801565,,,
,143,65418558,,,,,,,-121.939665,37.2801354,,,
,144,65622501,traffic_signals,,signal,,,,-121.9539478,37.2721537,,,
,145,4499793071,traffic_signals,,signal,,,,-121.9540686,37.2722055,,,
,146,257927856,,,,,,,-121.9554782,37.2773915,,,
,147,8935125395,motorway_junction,,,,,,-121.9481443,37.2715077,,,
,148,65417904,,,,,,,-121.9479725,37.2709105,,,
,149,286641444,,,,,,,-121.9483754,37.2718854,,,
,150,286642717,,,,,,,-121.9487416,37.2721688,,,
,151,315029553,motorway_junction,,,,,,-121.9495342,37.2727617,,,
,152,8935145273,,,,,,,-121.9509869,37.273341,,,
,153,5053080787,,,,,,,-121.9480669,37.2714391,,,
,154,11297555962,traffic_signals,,signal,,,,-121.9479649,37.2713483,,,
,155,315033955,,,,,,,-121.947843,37.2712386,,,
,156,286642720,,,,,,,-121.9488271,37.272057,,,
,157,35855281,,,,,,,-121.9484578,37.2717757,,,
,158,8935256838,motorway_junction,,,,,,-121.9535634,37.2742165,,,
,159,315027074,,,,,,,-121.955024,37.2762945,,,
,160,,,,,,,,-121.9383,37.2776234,,,boundary node created by osm2gmns
,161,65659264,,,,,,,-121.9387813,37.2774851,,,
,162,8935125380,,,,,,,-121.9423735,37.2820126,,,
,163,8935125369,,,,,,,-121.9462082,37.2763944,,,
,164,8935256858,,,,,,,-121.9519244,37.2750087,,,
,165,65389129,,,,,,,-121.9521831,37.2746785,,,
,166,4499793074,,,,,,,-121.9546027,37.2712558,,,
,167,4176770588,,,,,,,-121.9541481,37.2718177,,,
,168,315027258,,,,,,,-121.952564,37.2748585,,,
,169,315027079,,,,,,,-121.9546543,37.275594,,,
,170,315027231,,,,,,,-121.9538406,37.2723203,,,
,171,4176771189,,,,,,,-121.9523294,37.2742767,,,
,172,65467593,,,,,,,-121.9500894,37.2735701,,,
,173,11359156974,,,,,,,-121.9509897,37.2733419,,,
,174,4499772681,,,,,,,-121.9499537,37.2735652,,,
,175,315027270,,,,,,,-121.9505505,37.2723463,,,
,176,7933291105,,,,,,,-121.950243,37.2724238,,,
,177,315033231,,,,,,,-121.9499534,37.2725248,,,
,178,315033275,,,,,,,-121.9503096,37.2725773,,,
,179,315027118,,,,,,,-121.9521105,37.2735967,,,
,180,65399577,,,,,,,-121.9530701,37.2739326,,,
,181,35855273,motorway_junction,,,,,,-121.9506018,37.2731102,,,
,182,8935145244,,,,,,,-121.9493156,37.2724305,,,
,183,8935256878,,,,,,,-121.9528735,37.2737008,,,
,184,315027268,,,,,,,-121.9521908,37.2734891,,,
,185,315029279,,,,,,,-121.9519828,37.2737496,,,
,186,383979336,,,,,,,-121.951612,37.2750398,,,
,187,315033628,,,,,,,-121.9508425,37.2761211,,,
,188,315027255,,,,,,,-121.9520611,37.2746171,,,
,189,315027144,,,,,,,-121.9534164,37.2727022,,,
,190,315027136,,,,,,,-121.9522455,37.2733999,,,
,191,315034448,,,,,,,-121.9470569,37.2710747,,,
,192,258982002,,,,,,,-121.9469054,37.272378,,,
,193,315034452,,,,,,,-121.9471944,37.2704593,,,
,194,315034447,,,,,,,-121.9471995,37.2711842,,,
,195,315034450,,,,,,,-121.9473389,37.2705697,,,
,196,315034449,,,,,,,-121.9475256,37.2707124,,,
,197,,,,,,,,-121.9476388,37.2702,,,boundary node created by osm2gmns
,198,368384020,turning_circle,,,,,,-121.9403756,37.2730434,,,
,199,368384021,,,,,,,-121.940375,37.2725288,,,
,200,4095040697,,,,,,,-121.9465512,37.270236,,,
,201,,,,,,,,-121.9464919,37.2702,,,boundary node created by osm2gmns
,202,,,,,,,,-121.946548,37.2702,,,boundary node created by osm2gmns
,203,,,,,,,,-121.9426176,37.286,,,boundary node created by osm2gmns
,204,1079387958,,,,,,,-121.9427336,37.2858427,,,
,205,11357501748,,,,,,,-121.9493034,37.2724219,,,
,206,6863547177,,,,,,,-121.9528734,37.272013,,,
,207,65638769,turning_circle,,,,,,-121.9477907,37.2804356,,,
