name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
Paradise Drive,141,8958659,105,104,1,74.82,1,,,residential,6,"LINESTRING (-122.0339003 37.3178822, -122.0344152 37.3178754, -122.0345783 37.3178003, -122.0346793 37.3177215)",auto,1,0,,
Paradise Drive,142,8958659,104,105,1,74.82,1,,,residential,6,"LINESTRING (-122.0346793 37.3177215, -122.0345783 37.3178003, -122.0344152 37.3178754, -122.0339003 37.3178822)",auto,1,0,,
Westlynn Way,143,8958806,106,107,1,90.22,,40,,residential,6,"LINESTRING (-122.0349574 37.3123750, -122.0349748 37.3115619)",auto,1,0,,
Westlynn Way,144,8958806,107,106,1,90.22,,40,,residential,6,"LINESTRING (-122.0349748 37.3115619, -122.0349574 37.3123750)",auto,1,0,,
Westlynn Way,145,8958806,107,18,1,84.65,,40,,residential,6,"LINESTRING (-122.0349748 37.3115619, -122.0349661 37.3112103, -122.0349610 37.3107990)",auto,1,0,,
Westlynn Way,146,8958806,18,107,1,84.65,,40,,residential,6,"LINESTRING (-122.0349610 37.3107990, -122.0349661 37.3112103, -122.0349748 37.3115619)",auto,1,0,,
Westlynn Way,147,8958806,18,69,1,71.99,,40,,residential,6,"LINESTRING (-122.0349610 37.3107990, -122.0349580 37.3105885, -122.0349045 37.3104211, -122.0348293 37.3103112, -122.0347140 37.3102052)",auto,1,0,,
Westlynn Way,148,8958806,69,18,1,71.99,,40,,residential,6,"LINESTRING (-122.0347140 37.3102052, -122.0348293 37.3103112, -122.0349045 37.3104211, -122.0349580 37.3105885, -122.0349610 37.3107990)",auto,1,0,,
Westlynn Way,149,8958806,69,108,1,65.02,,40,,residential,6,"LINESTRING (-122.0347140 37.3102052, -122.0345986 37.3101362, -122.0344250 37.3100188, -122.0343895 37.3099978, -122.0342687 37.3099122, -122.0342122 37.3098338, -122.0342035 37.3098000)",auto,1,0,,
Westlynn Way,150,8958806,108,69,1,65.02,,40,,residential,6,"LINESTRING (-122.0342035 37.3098000, -122.0342122 37.3098338, -122.0342687 37.3099122, -122.0343895 37.3099978, -122.0344250 37.3100188, -122.0345986 37.3101362, -122.0347140 37.3102052)",auto,1,0,,
John Way,151,8959863,109,110,1,31.14,,40,,residential,6,"LINESTRING (-122.0350742 37.3155977, -122.0350734 37.3155610, -122.0350730 37.3155161, -122.0350730 37.3154833, -122.0350742 37.3153170)",auto,1,0,,
John Way,152,8959863,110,109,1,31.14,,40,,residential,6,"LINESTRING (-122.0350742 37.3153170, -122.0350730 37.3154833, -122.0350730 37.3155161, -122.0350734 37.3155610, -122.0350742 37.3155977)",auto,1,0,,
Pennington Lane,153,8960268,97,111,1,30.7,,,,residential,6,"LINESTRING (-122.0495872 37.3100675, -122.0494987 37.3098000)",auto,1,0,,
Pennington Lane,154,8960268,111,97,1,30.7,,,,residential,6,"LINESTRING (-122.0494987 37.3098000, -122.0495872 37.3100675)",auto,1,0,,
Kim Street,155,8960481,112,99,1,165.01,,,,residential,6,"LINESTRING (-122.0370899 37.3155983, -122.0370880 37.3155618, -122.0370880 37.3155309, -122.0370847 37.3143122, -122.0370526 37.3141126)",auto,1,0,,
Kim Street,156,8960481,99,112,1,165.01,,,,residential,6,"LINESTRING (-122.0370526 37.3141126, -122.0370847 37.3143122, -122.0370880 37.3155309, -122.0370880 37.3155618, -122.0370899 37.3155983)",auto,1,0,,
Kim Street,157,8960481,99,113,1,69.8,,,,residential,6,"LINESTRING (-122.0370526 37.3141126, -122.0369947 37.3139551, -122.0369721 37.3137183, -122.0369870 37.3135202, -122.0369967 37.3134922)",auto,1,0,,
Kim Street,158,8960481,113,99,1,69.8,,,,residential,6,"LINESTRING (-122.0369967 37.3134922, -122.0369870 37.3135202, -122.0369721 37.3137183, -122.0369947 37.3139551, -122.0370526 37.3141126)",auto,1,0,,
Peninsula Avenue,159,8960634,114,115,1,23.95,1,,,residential,6,"LINESTRING (-122.0521310 37.3229516, -122.0521508 37.3230211, -122.0521858 37.3231030, -122.0522122 37.3231571)",auto,1,0,,
Peninsula Avenue,160,8960634,115,114,1,23.95,3,,,residential,6,"LINESTRING (-122.0522122 37.3231571, -122.0521858 37.3231030, -122.0521508 37.3230211, -122.0521310 37.3229516)",auto,1,0,,
Park Villa Circle,161,8960870,116,117,1,160.77,,,,residential,6,"LINESTRING (-122.0504802 37.3150631, -122.0505770 37.3150632, -122.0510561 37.3150639, -122.0513221 37.3150188, -122.0515033 37.3150204, -122.0517923 37.3150661, -122.0522830 37.3150654)",auto,1,0,,
Park Villa Circle,162,8960870,117,116,1,160.77,,,,residential,6,"LINESTRING (-122.0522830 37.3150654, -122.0517923 37.3150661, -122.0515033 37.3150204, -122.0513221 37.3150188, -122.0510561 37.3150639, -122.0505770 37.3150632, -122.0504802 37.3150631)",auto,1,0,,
Park Villa Circle,163,8960870,117,118,1,104.89,,,,residential,6,"LINESTRING (-122.0522830 37.3150654, -122.0522742 37.3147623, -122.0522459 37.3146430, -122.0522483 37.3145192, -122.0522714 37.3144088, -122.0522798 37.3141238)",auto,1,0,,
Park Villa Circle,164,8960870,118,117,1,104.89,,,,residential,6,"LINESTRING (-122.0522798 37.3141238, -122.0522714 37.3144088, -122.0522483 37.3145192, -122.0522459 37.3146430, -122.0522742 37.3147623, -122.0522830 37.3150654)",auto,1,0,,
Park Villa Circle,165,8960870,118,119,1,160.57,,,,residential,6,"LINESTRING (-122.0522798 37.3141238, -122.0517938 37.3141277, -122.0514969 37.3140933, -122.0513118 37.3140917, -122.0510097 37.3141290, -122.0505700 37.3141289, -122.0504744 37.3141289)",auto,1,0,,
Park Villa Circle,166,8960870,119,118,1,160.57,,,,residential,6,"LINESTRING (-122.0504744 37.3141289, -122.0505700 37.3141289, -122.0510097 37.3141290, -122.0513118 37.3140917, -122.0514969 37.3140933, -122.0517938 37.3141277, -122.0522798 37.3141238)",auto,1,0,,
Elm Court,167,8961360,120,121,1,111.67,,,,residential,6,"LINESTRING (-122.0504817 37.3128873, -122.0503670 37.3128893, -122.0503364 37.3128899, -122.0492215 37.3128929)",auto,1,0,,
Elm Court,168,8961360,121,120,1,111.67,,,,residential,6,"LINESTRING (-122.0492215 37.3128929, -122.0503364 37.3128899, -122.0503670 37.3128893, -122.0504817 37.3128873)",auto,1,0,,
Lily Avenue,169,8962063,122,14,1,131.18,,,,residential,6,"LINESTRING (-122.0440096 37.3148096, -122.0448030 37.3148096, -122.0448985 37.3147590, -122.0449478 37.3146542, -122.0449479 37.3143089)",auto,1,0,,
Lily Avenue,170,8962063,14,122,1,131.18,,,,residential,6,"LINESTRING (-122.0449479 37.3143089, -122.0449478 37.3146542, -122.0448985 37.3147590, -122.0448030 37.3148096, -122.0440096 37.3148096)",auto,1,0,,
Lily Avenue,171,8962063,14,123,1,187.5,,,,residential,6,"LINESTRING (-122.0449479 37.3143089, -122.0449417 37.3136838, -122.0448964 37.3135158, -122.0448309 37.3133562, -122.0447653 37.3132702, -122.0446540 37.3132327, -122.0445757 37.3132334, -122.0444570 37.3132599, -122.0443209 37.3132691, -122.0439980 37.3132722)",auto,1,0,,
Lily Avenue,172,8962063,123,14,1,187.5,,,,residential,6,"LINESTRING (-122.0439980 37.3132722, -122.0443209 37.3132691, -122.0444570 37.3132599, -122.0445757 37.3132334, -122.0446540 37.3132327, -122.0447653 37.3132702, -122.0448309 37.3133562, -122.0448964 37.3135158, -122.0449417 37.3136838, -122.0449479 37.3143089)",auto,1,0,,
Hyannisport Drive,173,8962704,124,125,1,188.08,1,40,,residential,6,"LINESTRING (-122.0504776 37.3119787, -122.0505770 37.3119792, -122.0505959 37.3119793, -122.0521581 37.3119671, -122.0521950 37.3119668, -122.0524146 37.3119651, -122.0526000 37.3119647)",auto,1,0,,
Hyannisport Drive,174,8962704,125,124,1,188.08,1,40,,residential,6,"LINESTRING (-122.0526000 37.3119647, -122.0524146 37.3119651, -122.0521950 37.3119668, -122.0521581 37.3119671, -122.0505959 37.3119793, -122.0505770 37.3119792, -122.0504776 37.3119787)",auto,1,0,,
South Stelling Road,175,8963319,126,127,1,131.51,2,56,,secondary,4,"LINESTRING (-122.0415620 37.3228236, -122.0415612 37.3227327, -122.0415599 37.3224697, -122.0415587 37.3223356, -122.0415543 37.3218173, -122.0415550 37.3216382)",auto,0,0,,
Providence Court,176,8963652,128,129,1,69.37,1,40,,residential,6,"LINESTRING (-122.0522799 37.3133361, -122.0522780 37.3132624, -122.0522719 37.3127108)",auto,1,0,,
Providence Court,177,8963652,129,128,1,69.37,1,40,,residential,6,"LINESTRING (-122.0522719 37.3127108, -122.0522780 37.3132624, -122.0522799 37.3133361)",auto,1,0,,
,178,8963903,130,131,1,22.82,1,,,tertiary,5,"LINESTRING (-122.0329214 37.3156001, -122.0328356 37.3155671, -122.0326733 37.3155659)",auto,0,1,,
Tula Lane,179,8964427,132,133,1,53.81,,,,residential,6,"LINESTRING (-122.0396626 37.3187978, -122.0396969 37.3187090, -122.0396989 37.3183246, -122.0396993 37.3183169)",auto,1,0,,
Tula Lane,180,8964427,133,132,1,53.81,,,,residential,6,"LINESTRING (-122.0396993 37.3183169, -122.0396989 37.3183246, -122.0396969 37.3187090, -122.0396626 37.3187978)",auto,1,0,,
