name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,239,4076886419,,,,,,,-118.2223269,34.1418605,,,
,240,,,,,,,,-118.2217,34.1415917,,,boundary node created by osm2gmns
,241,,,,,,,,-118.2341,34.1428621,,,boundary node created by osm2gmns
,242,4821492789,,,,,,,-118.2340203,34.1425691,,,
,243,4076982267,,,,,,,-118.2339692,34.1423757,,,
,244,,,,,,,,-118.2335726,34.1401,,,boundary node created by osm2gmns
,245,1790364056,,,,,,,-118.231769,34.152209,,,
,246,,,,,,,,-118.2305774,34.1528,,,boundary node created by osm2gmns
,247,4076999643,,,,,,,-118.2281264,34.1486061,,,
,248,4076999644,,,,,,,-118.2278114,34.1490257,,,
,249,4076999645,,,,,,,-118.2277136,34.1491577,,,
,250,4076999648,,,,,,,-118.2256158,34.152788,,,
,251,26511857,traffic_signals,,signal,,,,-118.2257784,34.1525012,,,
,252,3932229442,,,,,,,-118.2278743,34.1489409,,,
,253,4076999646,,,,,,,-118.2270106,34.1500875,,,
,254,7883292118,,,,,,,-118.2269988,34.1501043,,,
,255,,,,,,,,-118.2256101,34.1528,,,boundary node created by osm2gmns
,256,,,,,,,,-118.2341,34.1461662,,,boundary node created by osm2gmns
,257,2903574502,,,,,,,-118.2292645,34.1470731,,,
,258,4077008842,,,,,,,-118.2293531,34.1469457,,,
,259,4077016319,,,,,,,-118.228368,34.1457286,,,
,260,4077016320,,,,,,,-118.2290919,34.1462739,,,
,261,1783179479,,,,,,,-118.228925,34.1461472,,,
,262,4077016318,,,,,,,-118.2259387,34.1438919,,,
,263,5389550987,,,,,,,-118.226189,34.1436495,,,
,264,4077018499,,,,,,,-118.2281065,34.1430976,,,
,265,4077074973,,,,,,,-118.2327456,34.1480496,,,
,266,,,,,,,,-118.2341,34.148055,,,boundary node created by osm2gmns
,267,1783179438,,,,,,,-118.2260605,34.1439868,,,
,268,5427381588,,,,,,,-118.2249769,34.1522469,,,
,269,5427381589,,,,,,,-118.2244238,34.1520744,,,
,270,5427381590,,,,,,,-118.2242798,34.1520295,,,
,271,5427381591,,,,,,,-118.2241252,34.1519813,,,
,272,,,,,,,,-118.2217,34.1513246,,,boundary node created by osm2gmns
,273,5427381592,,,,,,,-118.2263201,34.1502033,,,
,274,361523481,,,,,,,-118.226803,34.1495111,,,
,275,5427381595,,,,,,,-118.226032,34.1501174,,,
,276,6501393688,,,,,,,-118.2253928,34.150177,,,
,277,361523249,,,,,,,-118.2256207,34.1485208,,,
,278,6501393691,,,,,,,-118.2252258,34.1498769,,,
,279,1785250207,,,,,,,-118.2290303,34.1402565,,,
,280,,,,,,,,-118.2246353,34.1528,,,boundary node created by osm2gmns
,281,,,,,,,,-118.2243927,34.1528,,,boundary node created by osm2gmns
,282,,,,,,,,-118.2283381,34.1401,,,boundary node created by osm2gmns
,283,,,,,,,,-118.2280502,34.1401,,,boundary node created by osm2gmns
,284,,,,,,,,-118.2341,34.1507085,,,boundary node created by osm2gmns
,285,6157764715,,,,,,,-118.2310493,34.151663,,,
,286,4821475383,,,,,,,-118.2314896,34.1518308,,,
,287,,,,,,,,-118.2341,34.1516727,,,boundary node created by osm2gmns
,288,6501393689,,,,,,,-118.225457,34.1499551,,,
,289,6501393690,,,,,,,-118.225161,34.1500992,,,
,290,6501393692,,,,,,,-118.2247327,34.1498568,,,
,291,361523318,,,,,,,-118.2246297,34.1498271,,,
,292,6728939471,,,,,,,-118.2286773,34.14475,,,
,293,5659481807,,,,,,,-118.2257572,34.1427691,,,
,294,,,,,,,,-118.2217,34.1452813,,,boundary node created by osm2gmns
,295,,,,,,,,-118.2341,34.1427626,,,boundary node created by osm2gmns
,296,,,,,,,,-118.2217,34.1456588,,,boundary node created by osm2gmns
,297,,,,,,,,-118.2326587,34.1528,,,boundary node created by osm2gmns
,298,6986911114,,,,,,,-118.2228486,34.1409426,,,
,299,5659485087,,,,,,,-118.2228486,34.1409232,,,
,300,6849017576,traffic_signals,,signal,,,,-118.2326502,34.1461691,,,
