name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,441,3695583031,,,,,,,-122.0723768,37.4084619,,,
,442,,,,,,,,-122.073,37.4094518,,,boundary node created by osm2gmns
,443,,,,,,,,-122.073,37.4096897,,,boundary node created by osm2gmns
,444,6569140748,,,,,,,-122.0718825,37.4092343,,,
,445,,,,,,,,-122.073,37.4098503,,,boundary node created by osm2gmns
,446,1350115374,,,,,,,-122.0676069,37.4078085,,,
,447,6415112014,crossing,,,,,,-122.0728702,37.3898543,,,
,448,6575207899,,,,,,,-122.0726825,37.3899593,,,
,449,6415112011,traffic_signals,,signal,,,,-122.0727169,37.3896773,,,
,450,,,,,,,,-122.0721867,37.3895,,,boundary node created by osm2gmns
,451,6415112010,traffic_signals,,signal,,,,-122.0728598,37.3898686,,,
,452,,,,,,,,-122.0724288,37.3895,,,boundary node created by osm2gmns
,453,6575251190,,,,,,,-122.0726515,37.3895857,,,
,454,7258223763,,,,,,,-122.0659641,37.4074498,,,
,455,6638264252,,,,,,,-122.0660181,37.4076639,,,
,456,1350115238,,,,,,,-122.0666506,37.4078014,,,
,457,6638264253,,,,,,,-122.067557,37.4080028,,,
,458,6638296814,,,,,,,-122.0650305,37.4074352,,,
,459,7258223764,,,,,,,-122.0659716,37.4076531,,,
,460,6670554190,,,,,,,-122.0695825,37.3913577,,,
,461,4176380252,,,,,,,-122.0717001,37.3916331,,,
,462,6778249013,,,,,,,-122.0684563,37.4026934,,,
,463,6778266782,,,,,,,-122.0682473,37.4026697,,,
,464,6793557027,stop,,,,,,-122.0611498,37.3914215,,,
,465,6804304424,,,,,,,-122.0546025,37.3928801,,,
,466,7192029455,,,,,,,-122.0550482,37.3933272,,,
,467,,,,,,,,-122.0546,37.3928776,,,boundary node created by osm2gmns
,468,,,,,,,,-122.0546,37.39601,,,boundary node created by osm2gmns
,469,6821648834,traffic_signals,,signal,,,,-122.0656466,37.4088424,,,
,470,29381109,,,,,,,-122.0625983,37.4109582,,,
,471,6818035327,,,,,,,-122.0619048,37.4103413,,,
,472,,,,,,,,-122.0641112,37.4111,,,boundary node created by osm2gmns
,473,1044247139,traffic_signals,,signal,,,,-122.0657574,37.4088928,,,
,474,6831010507,,,,,,,-122.0629552,37.4100824,,,
,475,6831010508,,,,,,,-122.0632246,37.4100143,,,
,476,6860500991,,,,,,,-122.0725912,37.4031604,,,
,477,,,,,,,,-122.0553784,37.3895,,,boundary node created by osm2gmns
,478,6896127310,,,,,,,-122.0549874,37.3897359,,,
,479,,,,,,,,-122.0546,37.3899791,,,boundary node created by osm2gmns
,480,3056470283,,,,,,,-122.0662867,37.3989775,,,
,481,6803038554,traffic_signals,,signal,,,,-122.0663103,37.3989202,,,
,482,6638296815,,,,,,,-122.0651031,37.4072632,,,
,483,7258223765,,,,,,,-122.0659502,37.4077202,,,
,484,7258223767,,,,,,,-122.0670013,37.4078743,,,
,485,,,,,,,,-122.073,37.4004695,,,boundary node created by osm2gmns
,486,6821211682,,,,,,,-122.0724674,37.4084617,,,
,487,7552854599,,,,,,,-122.0726283,37.4084614,,,
,488,,,,,,,,-122.073,37.4084607,,,boundary node created by osm2gmns
,489,,,,,,,,-122.0625605,37.4111,,,boundary node created by osm2gmns
,490,,,,,,,,-122.0629684,37.3895,,,boundary node created by osm2gmns
,491,4989316665,,,,,,,-122.065557,37.4089498,,,
,492,65405927,traffic_signals,,signal,,,,-122.0651436,37.4082711,,,
,493,,,,,,,,-122.0546,37.404906,,,boundary node created by osm2gmns
,494,5096611328,,,,,,,-122.0698057,37.397277,,,
